"DateTime","Temperature","Dew Point","Humidity"
"2018-01-23 06:51:00",44.06,44.06,100
"2018-01-23 07:51:00",50,50,100
"2018-01-23 08:51:00",51.98,51.06,96.73
"2018-01-23 09:51:00",53.96,53.04,96.76
"2018-01-23 10:51:00",55.04,53.04,93.03
"2018-01-23 11:51:00",55.94,53.94,93.05
"2018-01-23 12:51:00",55.94,53.94,93.05
"2018-01-23 13:51:00",59,48.85,69.2
"2018-01-23 14:51:00",59,47.93,66.91
"2018-01-23 15:51:00",60.08,46.85,61.82
"2018-01-23 16:51:00",55.04,46.87,74.1
"2018-01-23 17:51:00",51.98,37.8,58.63
"2018-01-23 18:51:00",51.98,36.9,56.59
"2018-01-23 19:51:00",50,30.74,47.67
"2018-01-23 20:51:00",46.94,27.84,47.52
"2018-01-23 21:51:00",46.04,27.84,49.16
"2018-01-23 22:51:00",44.96,27.84,51.22
"2018-01-23 23:51:00",44.06,27.86,53.01
"2018-01-24 00:51:00",44.06,26.76,50.7
"2018-01-24 01:51:00",42.98,27.86,55.24
"2018-01-24 02:51:00",42.98,28.76,57.32
"2018-01-24 03:51:00",42.98,28.76,57.32
"2018-01-24 04:51:00",42.98,28.76,57.32
"2018-01-24 05:51:00",42.08,28.78,59.34
"2018-01-24 06:51:00",42.98,26.78,52.84
"2018-01-24 07:51:00",42.08,24.78,50.38
"2018-01-24 08:51:00",41,23.88,50.59
"2018-01-24 09:51:00",39.92,22.78,50.41
"2018-01-24 10:51:00",39.92,22.78,50.41
"2018-01-24 11:51:00",41,21.7,46.19
"2018-01-24 12:51:00",41,20.79,44.46
"2018-01-24 13:51:00",39.02,18.81,44.12
"2018-01-24 14:51:00",37.04,18.82,47.69
"2018-01-24 15:51:00",35.96,17.73,47.51
"2018-01-24 23:51:00",26.96,9.81,48.27
"2018-01-25 00:51:00",24.98,10.72,54.55
"2018-01-25 01:51:00",24.08,10.74,56.65
"2018-01-25 02:51:00",24.08,8.74,51.83
"2018-01-25 03:51:00",23,7.84,52.08
"2018-01-25 04:51:00",23,9.84,56.94
"2018-01-25 05:51:00",24.08,9.84,54.41
"2018-01-25 06:51:00",24.08,9.84,54.41
"2018-01-25 07:51:00",24.08,9.84,54.41
"2018-01-25 08:51:00",26.06,8.73,47.72
"2018-01-25 09:51:00",26.96,6.73,42.03
"2018-01-25 10:51:00",28.04,4.73,36.72
"2018-01-25 11:51:00",30.02,2.73,30.9
"2018-01-25 12:51:00",33.08,-0.31,23.66
"2018-01-25 13:51:00",33.08,-2.29,21.54
"2018-01-25 14:51:00",33.08,-1.23,22.67
"2018-01-25 15:51:00",33.98,-2.29,20.78
"2018-01-25 16:51:00",32,-2.29,22.5
"2018-01-25 17:51:00",32,-0.33,24.71
"2018-01-25 18:51:00",30.92,-1.23,24.74
"2018-01-25 19:51:00",30.02,-0.33,26.78
"2018-01-25 20:51:00",30.02,-1.23,25.66
"2018-01-25 21:51:00",28.94,0.75,29.44
"2018-01-25 22:51:00",28.94,-0.33,27.99
"2018-01-25 23:51:00",28.94,-0.33,27.99
"2018-01-26 00:51:00",28.04,0.75,30.55
"2018-01-26 01:51:00",28.04,-0.33,29.04
"2018-01-26 02:51:00",26.96,0.75,31.94
"2018-01-26 03:51:00",26.96,0.75,31.94
"2018-01-26 04:51:00",26.06,1.67,34.58
"2018-01-26 05:51:00",26.06,0.77,33.16
"2018-01-26 06:51:00",26.06,1.67,34.58
"2018-01-26 07:51:00",28.04,0.75,30.55
"2018-01-26 08:51:00",28.94,3.65,33.67
"2018-01-26 09:51:00",30.02,5.81,35.58
"2018-01-26 10:51:00",30.92,5.81,34.3
"2018-01-26 11:51:00",33.98,8.69,34.56
"2018-01-26 12:51:00",35.06,7.79,31.79
"2018-01-26 13:51:00",35.96,6.69,29.2
"2018-01-26 14:51:00",37.94,7.79,28.37
"2018-01-26 15:51:00",37.94,9.77,31.01
"2018-01-26 16:51:00",35.96,12.67,38.12
"2018-01-26 17:51:00",33.08,16.84,51.26
"2018-01-26 18:51:00",33.98,18.84,53.85
"2018-01-26 19:51:00",35.06,21.74,58.32
"2018-01-26 20:51:00",33.98,18.84,53.85
"2018-01-26 21:51:00",33.98,20.84,58.6
"2018-01-26 22:51:00",33.98,22.84,63.72
"2018-01-26 23:51:00",35.96,22.82,58.89
"2018-01-27 00:51:00",35.96,23.92,61.63
"2018-01-27 01:51:00",37.04,23.9,59.05
"2018-01-27 02:51:00",37.94,27.9,67.18
"2018-01-27 03:51:00",37.04,29.91,75.48
"2018-01-27 04:51:00",37.94,29.91,72.85
"2018-01-27 05:51:00",37.94,28.81,69.71
"2018-01-27 06:51:00",37.94,28.81,69.71
"2018-01-27 07:51:00",37.04,27.91,69.6
"2018-01-27 08:51:00",39.02,27.9,64.4
"2018-01-27 09:51:00",41,27.88,59.62
"2018-01-27 10:51:00",42.98,26.78,52.84
"2018-01-27 11:51:00",46.94,25.84,43.79
"2018-01-27 12:51:00",51.98,23.86,33.42
"2018-01-27 13:51:00",53.96,26.76,35.03
"2018-01-27 14:51:00",53.96,30.74,41.2
"2018-01-27 15:51:00",55.04,35.8,48.48
"2018-01-27 16:51:00",55.04,38.88,54.68
"2018-01-27 17:51:00",55.04,39.79,56.63
"2018-01-27 18:51:00",55.94,39.78,54.81
"2018-01-27 19:51:00",55.04,39.79,56.63
"2018-01-27 20:51:00",55.04,39.79,56.63
"2018-01-27 21:51:00",55.04,39.79,56.63
"2018-01-27 22:51:00",55.04,39.79,56.63
"2018-01-28 00:51:00",55.04,41.95,61.57
"2018-01-28 01:51:00",53.96,43.97,69.1
"2018-01-28 03:51:00",51.08,46.89,85.68
"2018-01-28 04:51:00",50,46.9,89.18
"2018-01-28 05:51:00",50,46.9,89.18
"2018-01-28 06:51:00",48.92,46.92,92.84
"2018-01-28 07:51:00",48.92,46.92,92.84
"2018-01-28 08:51:00",50,46.9,89.18
"2018-01-28 09:51:00",48.92,46,89.74
"2018-01-28 10:51:00",48.92,46,89.74
"2018-01-28 11:51:00",48.92,46.92,92.84
"2018-01-28 12:51:00",48.92,42.01,77.15
"2018-01-28 13:51:00",50,42.91,76.71
"2018-01-28 14:51:00",50,39.81,68.16
"2018-01-28 15:51:00",50,36.9,60.89
"2018-01-28 16:51:00",50,37.81,63.08
"2018-01-28 17:51:00",48.92,37.81,65.67
"2018-01-28 18:51:00",48.02,34.92,60.61
"2018-01-28 19:51:00",48.02,33.82,58.06
"2018-01-28 20:51:00",48.02,33.82,58.06
"2018-01-28 21:51:00",48.02,34.92,60.61
"2018-01-28 22:51:00",46.94,34.92,63.13
"2018-01-28 23:51:00",46.94,37.83,70.74
"2018-01-29 00:51:00",46.04,34.93,65.31
"2018-01-29 01:51:00",44.06,30.76,59.62
"2018-01-29 02:51:00",42.98,28.76,57.32
"2018-01-29 03:51:00",41,27.88,59.62
"2018-01-29 04:51:00",41,26.78,57.03
"2018-01-29 05:51:00",41,25.88,54.94
"2018-01-29 06:51:00",41,24.78,52.53
"2018-01-29 07:51:00",41,23.88,50.59
"2018-01-29 08:51:00",41,23.88,50.59
"2018-01-29 09:51:00",42.08,24.78,50.38
"2018-01-29 10:51:00",42.08,24.78,50.38
"2018-01-29 11:51:00",42.98,25.86,50.9
"2018-01-29 12:51:00",42.98,25.86,50.9
"2018-01-29 13:51:00",42.98,25.86,50.9
"2018-01-29 14:51:00",42.98,25.86,50.9
"2018-01-29 15:51:00",42.08,25.86,52.7
"2018-01-29 16:51:00",42.08,27.86,57.19
"2018-01-29 17:51:00",42.08,28.78,59.34
"2018-01-29 18:51:00",39.92,27.88,62.18
"2018-01-29 19:51:00",39.92,25.88,57.29
"2018-01-29 20:51:00",39.02,25.9,59.34
"2018-01-29 21:51:00",37.94,25.9,61.9
"2018-01-29 22:51:00",37.04,25.9,64.13
"2018-01-29 23:51:00",35.06,25.93,69.37
"2018-01-30 00:51:00",32,27.97,85.1
"2018-01-30 01:51:00",30.92,27.99,88.9
"2018-01-30 02:51:00",30.92,26.89,85.03
"2018-01-30 03:51:00",30.02,26.91,88.2
"2018-01-30 04:51:00",30.02,28,92.22
"2018-01-30 05:51:00",30.02,28,92.22
"2018-01-30 06:51:00",30.02,28,92.22
"2018-01-30 07:51:00",30.92,27.99,88.9
"2018-01-30 08:51:00",30.92,27.99,88.9
"2018-01-30 09:51:00",32,26.89,81.4
"2018-01-30 10:51:00",33.08,27.97,81.48
"2018-01-30 11:51:00",33.98,26.85,75.17
"2018-01-30 14:51:00",35.96,27.93,72.64
"2018-01-30 15:51:00",33.98,20.84,58.6
"2018-01-30 16:51:00",32,17.76,55.66
"2018-01-30 17:51:00",30.92,14.86,51.31
"2018-01-30 18:51:00",28.94,12.7,50.58
"2018-01-30 19:51:00",28.04,10.71,48.06
"2018-01-30 20:51:00",26.96,10.72,50.25
"2018-01-30 21:51:00",26.06,10.72,52.16
"2018-01-30 22:51:00",24.98,10.72,54.55
"2018-01-30 23:51:00",24.08,8.74,51.83
"2018-01-31 00:51:00",23,7.84,52.08
"2018-01-31 01:51:00",21.92,6.76,51.9
"2018-01-31 02:51:00",21.02,6.78,53.92
"2018-01-31 03:51:00",19.94,5.88,54.18
"2018-01-31 04:51:00",19.04,4.78,53.59
"2018-01-31 05:51:00",17.96,4.8,56.14
"2018-01-31 06:51:00",17.96,4.8,56.14
"2018-01-31 07:51:00",17.96,3.72,53.42
"2018-01-31 08:51:00",19.04,4.78,53.59
"2018-01-31 09:51:00",21.02,2.79,44.94
"2018-01-31 10:51:00",23,2.77,41.33
"2018-01-31 11:51:00",26.96,2.75,35.03
"2018-01-31 12:51:00",28.94,4.73,35.39
"2018-01-31 13:51:00",30.92,4.71,32.64
"2018-01-31 14:51:00",32,6.71,34.21
"2018-01-31 15:51:00",32,5.81,32.84
"2018-01-31 16:51:00",32,9.79,39.29
"2018-01-31 17:51:00",32,7.79,35.93
"2018-01-31 18:51:00",32,8.69,37.42
"2018-01-31 19:51:00",32,9.79,39.29
"2018-01-31 20:51:00",32,11.77,42.92
"2018-01-31 21:51:00",32,14.85,49.11
"2018-01-31 22:51:00",32,15.76,51.08
"2018-01-31 23:51:00",32,16.86,53.54
"2018-02-01 00:51:00",32,16.86,53.54
"2018-02-01 01:51:00",33.98,17.74,51.4
"2018-02-01 02:51:00",33.98,19.74,55.97
"2018-02-01 03:51:00",33.98,20.84,58.6
"2018-02-01 04:51:00",35.06,21.74,58.32
"2018-02-01 05:51:00",35.06,21.74,58.32
"2018-02-01 06:51:00",35.96,21.74,56.27
"2018-02-01 07:51:00",35.96,21.74,56.27
"2018-02-01 08:51:00",37.04,22.82,56.43
"2018-02-01 09:51:00",37.94,22.8,54.47
"2018-02-01 10:51:00",39.02,22.8,52.21
"2018-02-01 11:51:00",41,22.78,48.34
"2018-02-01 12:51:00",42.08,23.86,48.52
"2018-02-01 13:51:00",44.06,23.86,44.97
"2018-02-01 14:51:00",44.96,24.76,45.12
"2018-02-01 15:51:00",44.96,24.76,45.12
"2018-02-01 16:51:00",44.96,25.86,47.2
"2018-02-01 17:51:00",44.06,26.76,50.7
"2018-02-01 18:51:00",42.98,30.78,62.14
"2018-02-01 19:51:00",44.06,27.86,53.01
"2018-02-01 20:51:00",42.98,29.86,59.91
"2018-02-01 22:51:00",42.98,32.95,67.8
"2018-02-01 23:51:00",41,33.89,75.86
"2018-02-02 00:51:00",39.92,33.89,79.11
"2018-02-02 01:51:00",37.94,35.02,89.24
"2018-02-02 02:51:00",37.94,35.02,89.24
"2018-02-02 03:51:00",37.04,33.93,88.56
"2018-02-02 04:51:00",35.06,27.93,75.28
"2018-02-02 05:51:00",33.08,22.86,66.06
"2018-02-02 06:51:00",30.02,16.88,58.01
"2018-02-02 07:51:00",28.94,13.78,53.05
"2018-02-02 08:51:00",26.96,8.73,45.98
"2018-02-02 09:51:00",26.96,5.83,40.34
"2018-02-02 10:51:00",26.06,5.83,41.87
"2018-02-02 11:51:00",26.06,5.83,41.87
"2018-02-02 12:51:00",24.98,3.67,39.66
"2018-02-02 13:51:00",26.06,3.65,37.91
"2018-02-02 14:51:00",24.98,2.75,38.04
"2018-02-02 15:51:00",24.08,3.67,41.18
"2018-02-02 16:51:00",23,4.77,45.29
"2018-02-02 17:51:00",23,1.67,39.3
"2018-02-02 18:51:00",21.02,-0.29,38.94
"2018-02-02 19:51:00",19.94,-1.19,39.08
"2018-02-02 20:51:00",17.96,-1.17,42.55
"2018-02-02 21:51:00",17.06,-1.17,44.24
"2018-02-02 22:51:00",17.06,-1.17,44.24
"2018-02-02 23:51:00",17.06,-1.17,44.24
"2018-02-03 00:51:00",17.06,-0.27,46.16
"2018-02-03 01:51:00",15.98,-1.17,46.36
"2018-02-03 02:51:00",15.98,-0.26,48.38
"2018-02-03 03:51:00",17.06,0.82,48.57
"2018-02-03 04:51:00",17.06,0.82,48.57
"2018-02-03 05:51:00",17.06,-0.27,46.16
"2018-02-03 06:51:00",17.96,1.72,48.72
"2018-02-03 07:51:00",19.04,1.71,46.51
"2018-02-03 08:51:00",19.94,2.79,47.06
"2018-02-03 09:51:00",21.92,3.69,45.1
"2018-02-03 10:51:00",23,3.67,43.09
"2018-02-03 11:51:00",26.06,4.75,39.85
"2018-02-03 12:51:00",26.96,4.73,38.39
"2018-02-03 13:51:00",28.04,5.81,38.58
"2018-02-03 14:51:00",30.02,4.73,33.86
"2018-02-03 15:51:00",30.02,5.81,35.58
"2018-02-03 16:51:00",30.02,5.81,35.58
"2018-02-03 17:51:00",30.02,8.71,40.55
"2018-02-03 18:51:00",30.02,8.71,40.55
"2018-02-03 19:51:00",28.94,8.71,42.38
"2018-02-03 20:51:00",28.94,9.79,44.49
"2018-02-03 21:51:00",28.94,9.79,44.49
"2018-02-03 22:51:00",30.02,10.69,44.32
"2018-02-03 23:51:00",30.02,10.69,44.32
"2018-02-04 00:51:00",30.02,11.79,46.5
"2018-02-04 01:51:00",30.92,11.77,44.83
"2018-02-04 02:51:00",30.92,13.77,48.93
"2018-02-04 03:51:00",32,13.77,46.84
"2018-02-04 04:51:00",32,15.76,51.08
"2018-02-04 05:51:00",33.08,16.84,51.26
"2018-02-04 06:51:00",33.98,16.84,49.44
"2018-02-04 07:51:00",35.06,16.83,47.36
"2018-02-04 08:51:00",37.04,17.73,45.52
"2018-02-04 09:51:00",37.94,17.73,43.94
"2018-02-04 10:51:00",39.92,19.71,44.28
"2018-02-04 11:51:00",42.98,22.78,44.79
"2018-02-04 12:51:00",37.94,26.8,64.25
"2018-02-04 13:51:00",39.02,30.81,72.44
"2018-02-04 14:51:00",41,31.87,70.06
"2018-02-04 15:51:00",39.92,34.99,82.59
"2018-02-04 16:51:00",39.92,37,89.33
"2018-02-04 17:51:00",41,38.98,92.59
"2018-02-04 18:51:00",44.96,42.96,92.72
"2018-02-04 19:51:00",44.96,44.04,96.63
"2018-02-04 20:51:00",44.06,42.96,95.95
"2018-02-04 21:51:00",44.96,44.04,96.63
"2018-02-04 22:51:00",39.92,39,96.55
"2018-02-04 23:51:00",39.92,37.9,92.55
"2018-02-05 00:51:00",39.92,37.9,92.55
"2018-02-05 01:51:00",39.02,35.92,88.66
"2018-02-05 02:51:00",39.02,35.01,85.54
"2018-02-05 03:51:00",37.94,33.93,85.48
"2018-02-05 04:51:00",37.04,33.03,85.42
"2018-02-05 05:51:00",37.94,31.91,78.94
"2018-02-05 06:51:00",37.94,31.91,78.94
"2018-02-05 07:51:00",39.02,31.89,75.67
"2018-02-05 08:51:00",33.08,21.76,63.12
"2018-02-05 09:51:00",30.92,15.76,53.36
"2018-02-05 10:51:00",30.92,14.86,51.31
"2018-02-05 11:51:00",30.92,6.71,35.74
"2018-02-05 12:51:00",30.02,7.79,38.94
"2018-02-05 13:51:00",30.92,6.71,35.74
"2018-02-05 14:51:00",30.92,6.71,35.74
"2018-02-05 15:51:00",30.92,5.81,34.3
"2018-02-05 16:51:00",30.02,5.81,35.58
"2018-02-05 17:51:00",30.02,3.65,32.22
"2018-02-05 18:51:00",28.94,6.71,38.74
"2018-02-05 19:51:00",28.04,7.81,42.22
"2018-02-05 20:51:00",28.04,8.71,43.98
"2018-02-05 21:51:00",26.96,6.73,42.03
"2018-02-05 22:51:00",26.06,7.83,45.82
"2018-02-05 23:51:00",26.06,7.83,45.82
"2018-02-06 00:51:00",26.96,7.81,44.14
"2018-02-06 01:51:00",26.96,8.73,45.98
"2018-02-06 02:51:00",28.04,8.71,43.98
"2018-02-06 03:51:00",28.04,12.7,52.48
"2018-02-06 04:51:00",28.04,10.71,48.06
"2018-02-06 05:51:00",28.94,12.7,50.58
"2018-02-06 06:51:00",30.02,12.69,48.4
"2018-02-06 07:51:00",30.02,11.79,46.5
"2018-02-06 08:51:00",30.02,12.69,48.4
"2018-02-06 09:51:00",32,12.67,44.66
"2018-02-06 10:51:00",33.08,12.67,42.76
"2018-02-06 11:51:00",35.06,17.74,49.24
"2018-02-06 12:51:00",35.96,19.72,51.72
"2018-02-06 13:51:00",35.06,18.82,51.58
"2018-02-06 14:51:00",37.04,19.72,49.56
"2018-02-06 15:51:00",37.04,19.72,49.56
"2018-02-06 16:51:00",35.96,19.72,51.72
"2018-02-06 17:51:00",35.06,19.74,53.61
"2018-02-06 18:51:00",35.06,19.74,53.61
"2018-02-06 19:51:00",35.06,20.82,56.13
"2018-02-06 20:51:00",33.98,20.84,58.6
"2018-02-06 21:51:00",33.98,17.74,51.4
"2018-02-06 22:51:00",33.08,15.76,48.91
"2018-02-06 23:51:00",33.08,16.84,51.26
"2018-02-07 00:51:00",32,17.76,55.66
"2018-02-07 01:51:00",30.92,19.78,63.31
"2018-02-07 02:51:00",30.92,20.88,66.29
"2018-02-07 03:51:00",30.02,19.8,65.67
"2018-02-07 04:51:00",30.02,18.88,63.18
"2018-02-07 05:51:00",30.02,17.78,60.31
"2018-02-07 06:51:00",30.92,18.86,60.91
"2018-02-07 07:51:00",30.92,21.78,68.87
"2018-02-07 08:51:00",30.92,24.89,78.32
"2018-02-07 09:51:00",30.02,26.91,88.2
"2018-02-07 10:51:00",30.02,26.91,88.2
"2018-02-07 11:51:00",32,28.89,88.3
"2018-02-07 12:51:00",32,30.9,95.72
"2018-02-07 13:51:00",33.08,30.88,91.65
"2018-02-07 14:51:00",33.08,31.98,95.75
"2018-02-07 15:51:00",33.08,31.98,95.75
"2018-02-07 16:51:00",39.02,37,92.52
"2018-02-07 17:51:00",41,39.9,95.89
"2018-02-07 18:51:00",44.06,40.96,88.9
"2018-02-07 19:51:00",41,37.89,88.75
"2018-02-07 20:51:00",39.92,37,89.33
"2018-02-07 21:51:00",39.02,31.89,75.67
"2018-02-07 22:51:00",35.06,25.93,69.37
"2018-02-07 23:51:00",33.08,22.86,66.06
"2018-02-08 00:51:00",32,19.76,60.6
"2018-02-08 01:51:00",30.92,17.78,58.15
"2018-02-08 02:51:00",30.02,16.88,58.01
"2018-02-08 03:51:00",28.94,16.88,60.63
"2018-02-08 04:51:00",28.04,15.8,60.02
"2018-02-08 05:51:00",26.96,15.82,62.76
"2018-02-08 06:51:00",26.06,13.82,59.73
"2018-02-08 07:51:00",26.06,13.82,59.73
"2018-02-08 08:51:00",26.06,12.72,56.95
"2018-02-08 09:51:00",28.04,12.7,52.48
"2018-02-08 10:51:00",28.04,11.8,50.43
"2018-02-08 11:51:00",30.02,12.69,48.4
"2018-02-08 12:51:00",30.92,13.77,48.93
"2018-02-08 13:51:00",30.02,12.69,48.4
"2018-02-08 14:51:00",30.92,12.69,46.66
"2018-02-08 15:51:00",30.92,13.77,48.93
"2018-02-08 16:51:00",30.92,13.77,48.93
"2018-02-08 17:51:00",30.92,13.77,48.93
"2018-02-08 18:51:00",30.02,14.86,53.22
"2018-02-08 19:51:00",28.94,10.71,46.32
"2018-02-08 20:51:00",28.94,10.71,46.32
"2018-02-08 21:51:00",28.94,11.79,48.6
"2018-02-08 22:51:00",28.94,11.79,48.6
"2018-02-08 23:51:00",28.04,12.7,52.48
"2018-02-09 00:51:00",26.96,12.72,54.87
"2018-02-09 01:51:00",26.96,12.72,54.87
"2018-02-09 02:51:00",26.96,11.8,52.72
"2018-02-09 03:51:00",26.96,11.8,52.72
"2018-02-09 04:51:00",26.96,11.8,52.72
"2018-02-09 05:51:00",26.06,11.82,54.73
"2018-02-09 06:51:00",26.06,12.72,56.95
"2018-02-09 07:51:00",28.04,13.8,55.04
"2018-02-09 08:51:00",28.04,13.8,55.04
"2018-02-09 09:51:00",28.94,13.78,53.05
"2018-02-09 10:51:00",32,13.77,46.84
"2018-02-09 11:51:00",32,13.77,46.84
"2018-02-09 12:51:00",33.08,14.85,47.02
"2018-02-09 13:51:00",33.98,14.85,45.36
"2018-02-09 14:51:00",33.98,17.74,51.4
"2018-02-09 15:51:00",33.08,18.84,55.83
"2018-02-09 16:51:00",33.98,20.84,58.6
"2018-02-09 17:51:00",35.06,23.92,63.87
"2018-02-09 18:51:00",35.06,23.92,63.87
"2018-02-09 19:51:00",35.96,24.82,63.99
"2018-02-09 20:51:00",35.96,27.93,72.64
"2018-02-09 21:51:00",37.94,28.81,69.71
"2018-02-09 22:51:00",39.02,30.81,72.44
"2018-02-09 23:51:00",39.02,31.89,75.67
"2018-02-10 00:51:00",39.92,32.99,76.31
"2018-02-10 01:51:00",41,33.89,75.86
"2018-02-10 02:51:00",42.98,35.87,76.05
"2018-02-10 03:51:00",42.08,35.87,78.73
"2018-02-10 04:51:00",42.08,36.97,82.17
"2018-02-10 05:51:00",39.92,35.91,85.6
"2018-02-10 06:51:00",39.92,35.91,85.6
"2018-02-10 07:51:00",42.08,37.89,85.13
"2018-02-10 08:51:00",46.04,38.93,76.34
"2018-02-10 09:51:00",46.04,39.85,79.07
"2018-02-10 10:51:00",48.02,40.91,76.53
"2018-02-10 11:51:00",48.92,42.01,77.15
"2018-02-10 12:51:00",48.92,46,89.74
"2018-02-10 13:51:00",46.94,44.94,92.78
"2018-02-10 14:51:00",44.96,44.04,96.63
"2018-02-10 15:51:00",46.04,44.04,92.75
"2018-02-10 16:51:00",46.94,44.94,92.78
"2018-02-10 17:51:00",44.96,44.04,96.63
"2018-02-10 18:51:00",44.96,44.04,96.63
"2018-02-10 19:51:00",44.96,44.04,96.63
"2018-02-10 20:51:00",44.96,44.04,96.63
"2018-02-10 21:51:00",44.96,44.96,100
"2018-02-10 22:51:00",46.94,46.02,96.66
"2018-02-10 23:51:00",44.96,44.04,96.63
"2018-02-11 00:51:00",46.04,44.94,95.99
"2018-02-11 01:51:00",48.02,46.92,96.02
"2018-02-11 02:51:00",48.92,46.92,92.84
"2018-02-11 03:51:00",46.94,46.02,96.66
"2018-02-11 04:51:00",46.94,46.02,96.66
"2018-02-11 05:51:00",46.94,46.02,96.66
"2018-02-11 06:51:00",46.94,46.02,96.66
"2018-02-11 07:51:00",46.04,44.94,95.99
"2018-02-11 08:51:00",46.94,46.02,96.66
"2018-02-11 09:51:00",46.94,46.02,96.66
"2018-02-11 10:51:00",46.94,46.02,96.66
"2018-02-11 11:51:00",46.94,46.02,96.66
"2018-02-11 12:51:00",46.94,46.94,100
"2018-02-11 13:51:00",48.02,46.92,96.02
"2018-02-11 14:51:00",51.08,49.98,96.07
"2018-02-11 15:51:00",55.94,53.94,93.05
"2018-02-11 16:51:00",60.98,58.98,93.2
"2018-02-11 17:51:00",57.92,57.02,96.82
"2018-02-11 18:51:00",57.02,55.92,96.17
"2018-02-11 19:51:00",55.94,55.04,96.79
"2018-02-11 21:51:00",55.04,53.04,93.03
"2018-02-11 22:51:00",53.06,51.96,96.11
"2018-02-11 23:51:00",53.96,53.04,96.76
"2018-02-12 00:51:00",60.98,58.98,93.2
"2018-02-12 01:51:00",60.98,56.98,86.81
"2018-02-12 02:51:00",60.08,55.9,86.2
"2018-02-12 03:51:00",57.92,47.93,69.55
"2018-02-12 04:51:00",51.98,45.97,80.11
"2018-02-12 05:51:00",46.04,35.83,67.68
"2018-02-12 06:51:00",42.98,31.86,64.92
"2018-02-12 07:51:00",42.08,31.87,67.2
"2018-02-12 08:51:00",41,30.79,67.07
"2018-02-12 09:51:00",41,30.79,67.07
"2018-02-12 10:51:00",42.08,29.88,62.02
"2018-02-12 11:51:00",41,24.78,52.53
"2018-02-12 12:51:00",42.08,23.86,48.52
"2018-02-12 13:51:00",41,21.7,46.19
"2018-02-12 14:51:00",44.06,22.78,42.98
"2018-02-12 15:51:00",44.06,18.79,36.32
"2018-02-12 16:51:00",44.06,15.73,31.82
"2018-02-12 17:51:00",42.08,11.75,28.84
"2018-02-12 18:51:00",41,8.69,26.22
"2018-02-12 19:51:00",39.02,9.77,29.73
"2018-02-12 20:51:00",37.04,7.79,29.39
"2018-02-12 21:51:00",35.06,9.77,34.75
"2018-02-12 22:51:00",33.98,9.77,36.28
"2018-02-12 23:51:00",32,11.77,42.92
"2018-02-13 00:51:00",30.92,13.77,48.93
"2018-02-13 01:51:00",30.02,14.86,53.22
"2018-02-13 02:51:00",30.02,14.86,53.22
"2018-02-13 03:51:00",28.94,14.88,55.62
"2018-02-13 04:51:00",28.04,14.88,57.71
"2018-02-13 05:51:00",26.06,13.82,59.73
"2018-02-13 06:51:00",26.06,12.72,56.95
"2018-02-13 07:51:00",26.06,12.72,56.95
"2018-02-13 08:51:00",28.04,10.71,48.06
"2018-02-13 09:51:00",28.94,10.71,46.32
"2018-02-13 10:51:00",32,10.69,40.9
"2018-02-13 11:51:00",33.98,11.77,39.63
"2018-02-13 12:51:00",35.96,11.75,36.63
"2018-02-13 13:51:00",35.06,6.69,30.26
"2018-02-13 14:51:00",37.04,7.79,29.39
"2018-02-13 15:51:00",37.04,12.65,36.53
"2018-02-13 16:51:00",33.98,13.75,43.26
"2018-02-13 17:51:00",32,16.86,53.54
"2018-02-13 18:51:00",32,19.76,60.6
"2018-02-13 19:51:00",33.08,22.86,66.06
"2018-02-13 20:51:00",33.98,23.94,66.68
"2018-02-13 21:51:00",33.98,24.85,69.24
"2018-02-13 22:51:00",35.96,25.92,66.93
"2018-02-13 23:51:00",35.96,25.92,66.93
"2018-02-14 00:51:00",35.96,26.83,69.47
"2018-02-14 01:51:00",35.96,27.93,72.64
"2018-02-14 02:51:00",35.96,27.93,72.64
"2018-02-14 03:51:00",37.04,28.81,72.22
"2018-02-14 04:51:00",35.96,30.85,81.7
"2018-02-14 05:51:00",37.04,29.91,75.48
"2018-02-14 06:51:00",37.94,28.81,69.71
"2018-02-14 07:51:00",37.04,27.91,69.6
"2018-02-14 08:51:00",37.94,28.81,69.71
"2018-02-14 09:51:00",39.02,28.8,66.82
"2018-02-14 10:51:00",42.08,29.88,62.02
"2018-02-14 11:51:00",44.06,29.86,57.48
"2018-02-14 12:51:00",48.02,31.84,53.62
"2018-02-14 13:51:00",48.92,32.92,54.15
"2018-02-14 14:51:00",51.08,33.82,51.8
"2018-02-14 15:51:00",53.06,34.9,50.28
"2018-02-14 16:51:00",51.98,35.8,54.22
"2018-02-14 17:51:00",53.06,36.9,54.38
"2018-02-14 18:51:00",51.08,36.9,58.5
"2018-02-14 19:51:00",51.08,35.82,56.05
"2018-02-14 20:51:00",50,36.9,60.89
"2018-02-14 21:51:00",50,36.9,60.89
"2018-02-14 22:51:00",48.92,40.91,73.99
"2018-02-14 23:51:00",46.94,42.03,83.1
"2018-02-15 00:51:00",46.94,42.93,86.02
"2018-02-15 01:51:00",46.94,42.03,83.1
"2018-02-15 02:51:00",46.04,42.94,88.99
"2018-02-15 03:51:00",46.04,42.94,88.99
"2018-02-15 04:51:00",46.04,42.94,88.99
"2018-02-15 05:51:00",46.94,42.93,86.02
"2018-02-15 06:51:00",46.94,42.93,86.02
"2018-02-15 07:51:00",48.02,44.01,86.08
"2018-02-15 08:51:00",48.92,44.01,83.23
"2018-02-15 09:51:00",50,44.91,82.74
